Multiplier,SSIM,Cost function
mul4443,0.9847839759181148,2690.956150664401
mul4444,0.9795864562544336,2679.016233600001
mul4344,0.9766783077796108,2690.956150664401
mul3344,0.9753421686401444,2702.918957925601
mul4343,0.971001522717766,2702.918957925601
mul1333,0.9633110352290172,2783.3775022044
mul9999,0.9971388615264442,2904.453409176001
mul9993,0.9951656315426496,2859.544135198801
mul3943,0.9901628847871172,2758.6704471282005
mul3934,0.9872657922016626,2758.6704471282005
mul3944,0.9826908943946056,2746.5897323232007
mul3344,0.9760191436438612,2702.918957925601
mul3343,0.972764199617882,2714.9046553836006
mul4943,0.9686382946005146,2746.5897323232007
mul4344,0.960861723603098,2690.956150664401
mul3443,0.945591617539292,2702.918957925601
mul3444,0.9269440592837056,2690.956150664401
mul4444,0.8982661295450673,2679.016233600001
mul1444,0.8404283852040043,2747.032324920001
mul1144,0.7849402643212626,2815.9001877600003
mul9999,0.9989545867421044,2904.453409176001
mul9994,0.9976241274301912,2847.2504955030013
mul4999,0.9972404447878614,2847.2504955030013
mul4949,0.9961329678569864,2790.609995016001
mul4994,0.9956617344035226,2790.609995016001
mul4944,0.9938392164586388,2734.531907715001
mul4934,0.9923733251945503,2746.5897323232007
mul4394,0.9882270950412944,2746.5897323232007
mul4344,0.9857966382359692,2690.956150664401
mul3344,0.9848616850128328,2702.918957925601
mul3444,0.9803805419924074,2690.956150664401
mul4444,0.9773328840234972,2679.016233600001
mul4414,0.97358453386236,2747.032324920001
mul1144,0.9592127341518002,2815.9001877600003
mul9999,0.9969859050240368,2904.453409176001
mul9994,0.994974791111313,2847.2504955030013
mul4993,0.9929759860358488,2802.785727168001
mul4994,0.9925284156683696,2790.609995016001
mul4944,0.9906028295824304,2734.531907715001
mul4934,0.9880577610696932,2746.5897323232007
mul4844,0.9851744478561802,2751.5033025480006
mul3843,0.979982707674762,2775.7375047648
mul4444,0.9603184415122928,2679.016233600001
mul4434,0.9575838057506784,2690.956150664401
mul4344,0.949681513531198,2690.956150664401
mul3344,0.94626739391609,2702.918957925601
mul4144,0.926074567708745,2747.032324920001
mul4143,0.923575406867426,2759.1244938180007
mul9999,0.9986976470165352,2904.453409176001
mul9994,0.9974356359088448,2847.2504955030013
mul4993,0.9949665210728732,2802.785727168001
mul3933,0.9912328148401868,2770.7740521300007
mul3944,0.989914683678968,2746.5897323232007
mul4943,0.9852457533017872,2746.5897323232007
mul4944,0.9808192445027808,2734.531907715001
mul4844,0.978594405225713,2751.5033025480006
mul4394,0.976227802218238,2746.5897323232007
mul3444,0.9692862173282276,2690.956150664401
mul4444,0.9619093601620596,2679.016233600001
mul3144,0.9482521965940957,2759.1244938180007
mul4144,0.9412015843491036,2747.032324920001
mul1441,0.9140640493364024,2815.9001877600003
mul9999,0.9984763659481798,2904.453409176001
mul9994,0.997437297861842,2847.2504955030013
mul4993,0.996059757784394,2802.785727168001
mul9944,0.9955549321095892,2790.609995016001
mul3944,0.9945632078694356,2746.5897323232007
mul4944,0.9930095421767858,2734.531907715001
mul3933,0.9901473615608376,2770.7740521300007
mul3499,0.9795953362558728,2802.785727168001
mul3444,0.9763705862624776,2690.956150664401
mul4444,0.9728532791953248,2679.016233600001
mul4333,0.9718945896223022,2714.9046553836006
mul4234,0.964819431479493,2749.0962159864007
mul1444,0.9577900000665014,2747.032324920001
mul1144,0.9431860848158372,2815.9001877600003
mul9993,0.997547608525732,2859.544135198801
mul9923,0.996666650976984,2862.1540793340005
mul4993,0.9949738301039196,2802.785727168001
mul3993,0.9941091288648262,2814.9843495168006
mul4994,0.993696789269853,2790.609995016001
mul4943,0.9921623448398912,2746.5897323232007
mul4944,0.9905441560704326,2734.531907715001
mul4244,0.9843308561176594,2737.013906880001
mul4394,0.9789469120232338,2746.5897323232007
mul4494,0.9756777722369764,2734.531907715001
mul4444,0.9732460419125994,2679.016233600001
mul3334,0.9695100534835412,2714.9046553836006
mul4144,0.9548910615594663,2747.032324920001
mul1144,0.9325712886470792,2815.9001877600003
mul9999,0.9983521850726244,2904.453409176001
mul9949,0.9975312170028556,2847.2504955030013
mul4993,0.9969377617703008,2802.785727168001
mul3949,0.9965076497176824,2802.785727168001
mul3944,0.9946734987354564,2746.5897323232007
mul4944,0.990624996793278,2734.531907715001
mul3341,0.9823423137344406,2771.2395529128003
mul4244,0.9806861863783326,2737.013906880001
mul4443,0.976785487815062,2690.956150664401
mul4344,0.9763816524220926,2690.956150664401
mul3449,0.9715296200430902,2746.5897323232007
mul4449,0.9677414905582552,2734.531907715001
mul4444,0.9526398151778046,2679.016233600001
mul4441,0.9310255392571356,2747.032324920001
mul9943,0.9975662484415886,2802.785727168001
mul4943,0.9967391509583547,2746.5897323232007
mul3944,0.9958678551136048,2746.5897323232007
mul4944,0.9947005731011538,2734.531907715001
mul4934,0.9926467267936988,2746.5897323232007
mul4834,0.991500497870572,2763.6089585580003
mul4244,0.9867977917224788,2737.013906880001
mul4234,0.9849722700003776,2749.0962159864007
mul4442,0.9680393457936564,2737.013906880001
mul3444,0.963743033566228,2690.956150664401
mul4444,0.9598553954716308,2679.016233600001
mul1444,0.9519117974711304,2747.032324920001
mul4343,0.9486382434593952,2702.918957925601
mul2344,0.9345924168179834,2749.0962159864007
mul9999,0.998467634291614,2904.453409176001
mul9994,0.9972546522913376,2847.2504955030013
mul3943,0.9952994738413612,2758.6704471282005
mul3944,0.9937161524182722,2746.5897323232007
mul3844,0.9909967193845488,2763.6089585580003
mul4943,0.9844868502054108,2746.5897323232007
mul4944,0.97961348821238,2734.531907715001
mul3443,0.9748949843202962,2702.918957925601
mul3444,0.9709555031768246,2690.956150664401
mul9444,0.9667768324801282,2734.531907715001
mul4443,0.9640402803603364,2690.956150664401
mul4444,0.957585426872254,2679.016233600001
mul4144,0.9465002057410252,2747.032324920001
mul1444,0.9105152106931552,2747.032324920001
mul3994,0.997464254037849,2802.785727168001
mul4994,0.9971027846801864,2790.609995016001
mul3944,0.99667751159164,2746.5897323232007
mul4943,0.9960806948425974,2746.5897323232007
mul4944,0.9955711622049742,2734.531907715001
mul4844,0.9943598416493612,2751.5033025480006
mul4941,0.9885039198323036,2803.247220634201
mul4341,0.9842366974658197,2759.1244938180007
mul3444,0.982935551388327,2690.956150664401
mul4444,0.9805522980050428,2679.016233600001
mul4394,0.9773625005044956,2746.5897323232007
mul4344,0.976119523793719,2690.956150664401
mul4142,0.9669892821380393,2805.7512939840008
mul1144,0.9535874086973948,2815.9001877600003
mul9993,0.9994868215125357,2859.544135198801
mul9994,0.9992265249297152,2847.2504955030013
mul9944,0.9980183616158148,2790.609995016001
mul9934,0.9975843386172648,2802.785727168001
mul4944,0.9960086089994014,2734.531907715001
mul4934,0.9949482865381007,2746.5897323232007
mul9493,0.994053283247597,2802.785727168001
mul9443,0.9926997378482516,2746.5897323232007
mul9444,0.9919087529359508,2734.531907715001
mul4443,0.9913579442617928,2690.956150664401
mul4444,0.9901952523674024,2679.016233600001
mul3343,0.9877909996152516,2714.9046553836006
mul4414,0.9866760026385512,2747.032324920001
mul1144,0.981053102440875,2815.9001877600003
mul9999,0.9996840091479224,2904.453409176001
mul9944,0.998873052315304,2790.609995016001
mul9934,0.9987032859256804,2802.785727168001
mul4944,0.9974749798619416,2734.531907715001
mul4844,0.9967973490209254,2751.5033025480006
mul3944,0.9966582652926,2746.5897323232007
mul3834,0.9951312735970684,2775.7375047648
mul3444,0.991844571459728,2690.956150664401
mul4344,0.9904197746784672,2690.956150664401
mul4444,0.9891092805649032,2679.016233600001
mul4434,0.9873153970489978,2690.956150664401
mul3344,0.9842002121166727,2702.918957925601
mul4234,0.9722094640305629,2749.0962159864007
mul3244,0.959177964684265,2749.0962159864007
mul9994,0.9979426609153644,2847.2504955030013
mul4999,0.996780327249863,2847.2504955030013
mul4994,0.9963428756878844,2790.609995016001
mul9944,0.9949299357614187,2790.609995016001
mul3949,0.9941232780888202,2802.785727168001
mul4944,0.9922773533038228,2734.531907715001
mul4934,0.9917550457944734,2746.5897323232007
mul9443,0.97719865060789,2746.5897323232007
mul4444,0.9738605917455316,2679.016233600001
mul3344,0.9691801379401654,2702.918957925601
mul4344,0.9678157297648056,2690.956150664401
mul4244,0.9625298659959444,2737.013906880001
mul4144,0.9599779000348436,2747.032324920001
mul1144,0.9407807994021168,2815.9001877600003
mul9999,0.9964508170224764,2904.453409176001
mul4999,0.990125641954242,2847.2504955030013
mul4993,0.987212341493911,2802.785727168001
mul3943,0.9809981834015752,2758.6704471282005
mul3944,0.9743931305878372,2746.5897323232007
mul4944,0.9557724979948324,2734.531907715001
mul4394,0.9419443249993164,2746.5897323232007
mul4344,0.9288889456156212,2690.956150664401
mul3344,0.923104428726696,2702.918957925601
mul4444,0.8670714753582508,2679.016233600001
mul4244,0.8291293662575072,2737.013906880001
mul3244,0.816642085955248,2749.0962159864007
mul4144,0.7739557716138554,2747.032324920001
mul4141,0.7650340592739743,2815.9001877600003
mul9999,0.9943450247579996,2904.453409176001
mul4999,0.9924625646872204,2847.2504955030013
mul4949,0.9910851260845404,2790.609995016001
mul9944,0.988711946355562,2790.609995016001
mul4944,0.9877623771161452,2734.531907715001
mul4934,0.9859483671918676,2746.5897323232007
mul4844,0.9799542250855516,2751.5033025480006
mul4449,0.9258993998355332,2734.531907715001
mul4444,0.919799828169765,2679.016233600001
mul4344,0.9120699144932332,2690.956150664401
mul4244,0.8882277463072127,2737.013906880001
mul4234,0.8844000870434575,2749.0962159864007
mul4144,0.8724647162208259,2747.032324920001
mul4114,0.8500681992268208,2815.9001877600003
mul9999,0.9989820930988508,2904.453409176001
mul9949,0.9950352973666428,2847.2504955030013
mul9994,0.9950173048345856,2847.2504955030013
mul2943,0.992416382264115,2805.343941067201
mul4949,0.9909321744860792,2790.609995016001
mul9944,0.9893347260273444,2790.609995016001
mul4944,0.9850859957150646,2734.531907715001
mul2444,0.972749343937589,2737.013906880001
mul4449,0.9682015033431268,2734.531907715001
mul4344,0.9589592917070332,2690.956150664401
mul4444,0.9579515822619556,2679.016233600001
mul3444,0.9519440309406194,2690.956150664401
mul3434,0.9481963278108088,2702.918957925601
mul4144,0.9354274844421108,2747.032324920001
mul9999,0.997530513252579,2904.453409176001
mul9994,0.9972700724658182,2847.2504955030013
mul4994,0.9941405105365408,2790.609995016001
mul9944,0.9930605004960572,2790.609995016001
mul3944,0.9904636061878688,2746.5897323232007
mul4944,0.9892456521196328,2734.531907715001
mul4934,0.9872102626763652,2746.5897323232007
mul4424,0.974899449093874,2737.013906880001
mul4444,0.9699967238421032,2679.016233600001
mul1444,0.9581154798468628,2747.032324920001
mul4144,0.946585482208642,2747.032324920001
mul4349,0.9338180967550936,2746.5897323232007
mul4344,0.9187204694715844,2690.956150664401
mul3334,0.9033115742199106,2714.9046553836006
mul9999,0.997376662302898,2904.453409176001
mul9994,0.9964944350608468,2847.2504955030013
mul4994,0.9939426662921944,2790.609995016001
mul9944,0.9931526762268676,2790.609995016001
mul4944,0.9907950660019258,2734.531907715001
mul4943,0.9904297919262524,2746.5897323232007
mul4844,0.9866564935498,2751.5033025480006
mul4444,0.964997004149978,2679.016233600001
mul4443,0.9646583263305996,2690.956150664401
mul4434,0.9543906964072126,2690.956150664401
mul3344,0.94978541262503,2702.918957925601
mul3144,0.9358884777938088,2759.1244938180007
mul4244,0.8412392965900855,2737.013906880001
mul3244,0.8287266320437344,2749.0962159864007
mul9993,0.9985795468233624,2859.544135198801
mul9944,0.9971217609262304,2790.609995016001
mul9934,0.9965998552416256,2802.785727168001
mul4943,0.9947391496893104,2746.5897323232007
mul4944,0.9928327433549148,2734.531907715001
mul3943,0.9887158904875534,2758.6704471282005
mul3843,0.9858142424535722,2775.7375047648
mul4443,0.9799449591979734,2690.956150664401
mul4344,0.975469041201146,2690.956150664401
mul4444,0.9747552543305718,2679.016233600001
mul3444,0.9679777945819256,2690.956150664401
mul3344,0.9666995652859176,2702.918957925601
mul3343,0.9549226699602104,2714.9046553836006
mul3313,0.941685439732558,2783.3775022044
mul9999,0.9995576593934372,2904.453409176001
mul9994,0.9992172695128548,2847.2504955030013
mul9943,0.9969360952200632,2802.785727168001
mul3944,0.9962800194688636,2746.5897323232007
mul3943,0.9960877035024354,2758.6704471282005
mul3834,0.9953127913379678,2775.7375047648
mul4944,0.9893833470131947,2734.531907715001
mul4934,0.9873507828625814,2746.5897323232007
mul3444,0.9834118906332884,2690.956150664401
mul4443,0.9806937173307028,2690.956150664401
mul4444,0.9778744947316664,2679.016233600001
mul3344,0.9721471589928536,2702.918957925601
mul4344,0.9651653750657933,2690.956150664401
mul1444,0.9536287461960424,2747.032324920001
mul9999,0.9985082400876876,2904.453409176001
mul9993,0.9967779184990754,2859.544135198801
mul2943,0.996382021059836,2805.343941067201
mul2934,0.996006996162514,2805.343941067201
mul4949,0.9952507979185924,2790.609995016001
mul4944,0.991494959140248,2734.531907715001
mul4934,0.9901419779150304,2746.5897323232007
mul3833,0.98671240594014,2787.8889411684
mul4344,0.9830214342150496,2690.956150664401
mul4334,0.9819234840275296,2702.918957925601
mul4343,0.978243590173722,2702.918957925601
mul4444,0.9482439837158452,2679.016233600001
mul4144,0.8680318162531553,2747.032324920001
mul1144,0.8583149205534973,2815.9001877600003
mul9999,0.9854744087902324,2904.453409176001
mul4999,0.979572205825431,2847.2504955030013
mul4993,0.9718500213077246,2802.785727168001
mul4994,0.9700094290629108,2790.609995016001
mul3943,0.9612510832588343,2758.6704471282005
mul3944,0.9587087221647862,2746.5897323232007
mul4944,0.9454106711812984,2734.531907715001
mul3341,0.8431874806728044,2771.2395529128003
mul4341,0.8328965705243747,2759.1244938180007
mul4494,0.8243397656517515,2734.531907715001
mul3444,0.8120334461698655,2690.956150664401
mul4444,0.8007004920665973,2679.016233600001
mul4144,0.7492563791537954,2747.032324920001
mul1144,0.7152512722248912,2815.9001877600003
mul9994,0.998261886645403,2847.2504955030013
mul9934,0.9979427715586776,2802.785727168001
mul9944,0.9969061721850684,2790.609995016001
mul2944,0.9952977077638678,2793.143724417001
mul4934,0.9943856745152336,2746.5897323232007
mul4944,0.9927320226255848,2734.531907715001
mul4943,0.9921362053739138,2746.5897323232007
mul9244,0.9848736229264804,2793.143724417001
mul4244,0.9813221545884058,2737.013906880001
mul3443,0.9693153496488126,2702.918957925601
mul4443,0.9674103098431106,2690.956150664401
mul4444,0.9615932875052278,2679.016233600001
mul3343,0.9553910729679148,2714.9046553836006
mul3313,0.9471764649971836,2783.3775022044
mul9999,0.9979416814941148,2904.453409176001
mul9994,0.9956130580032314,2847.2504955030013
mul3994,0.9940331646250864,2802.785727168001
mul9943,0.9930180671545004,2802.785727168001
mul3944,0.991907988870158,2746.5897323232007
mul4944,0.9838894824389408,2734.531907715001
mul4844,0.9816438032785164,2751.5033025480006
mul3344,0.9617889062132716,2702.918957925601
mul4244,0.9578011026411763,2737.013906880001
mul4344,0.954369403809405,2690.956150664401
mul4443,0.9335578650826604,2690.956150664401
mul4444,0.9237541619691584,2679.016233600001
mul4144,0.8629977931515209,2747.032324920001
mul4134,0.862699667491147,2759.1244938180007
mul9999,0.9978805303597948,2904.453409176001
mul9994,0.997076611184356,2847.2504955030013
mul9943,0.9957877900237316,2802.785727168001
mul9944,0.9949742735527016,2790.609995016001
mul4943,0.993169164953516,2746.5897323232007
mul4944,0.9911939481975676,2734.531907715001
mul4834,0.9889848245793248,2763.6089585580003
mul4493,0.9827747465443372,2746.5897323232007
mul4443,0.9792734328731728,2690.956150664401
mul4444,0.9752554018219596,2679.016233600001
mul3333,0.9712888477203953,2726.9132430384
mul4244,0.926407331296524,2737.013906880001
mul4243,0.9227688034636046,2749.0962159864007
mul3243,0.911538885969434,2761.2014152896004
mul9994,0.99874233456001,2847.2504955030013
mul9924,0.9982204190914076,2849.835955140001
mul9944,0.9976960249276338,2790.609995016001
mul4993,0.9972227561220928,2802.785727168001
mul3934,0.9966207565727956,2758.6704471282005
mul4944,0.9957363983418324,2734.531907715001
mul4934,0.9952460889492372,2746.5897323232007
mul4443,0.992020511772573,2690.956150664401
mul4444,0.9906710768782068,2679.016233600001
mul3144,0.985869849396643,2759.1244938180007
mul4244,0.9851890455169584,2737.013906880001
mul4394,0.9705508164790284,2746.5897323232007
mul4344,0.9665304387268656,2690.956150664401
mul3343,0.9384628886452318,2714.9046553836006
mul9999,0.9985395771748388,2904.453409176001
mul4993,0.9973796691609984,2802.785727168001
mul9943,0.9968589782995666,2802.785727168001
mul3944,0.9960727350855096,2746.5897323232007
mul3844,0.9947846908167678,2763.6089585580003
mul4943,0.994242665566821,2746.5897323232007
mul4944,0.9902197845783938,2734.531907715001
mul3244,0.9800736768517788,2749.0962159864007
mul4244,0.9761726496986356,2737.013906880001
mul4344,0.9672390790325064,2690.956150664401
mul4443,0.9567151991474544,2690.956150664401
mul3444,0.952686361310749,2690.956150664401
mul4444,0.939383052365814,2679.016233600001
mul1444,0.9093097312171892,2747.032324920001
mul9999,0.9979207481265964,2904.453409176001
mul9994,0.9959390448713068,2847.2504955030013
mul4993,0.994550374527531,2802.785727168001
mul3944,0.9902582460015534,2746.5897323232007
mul3844,0.988317640956324,2763.6089585580003
mul4943,0.9818641999759392,2746.5897323232007
mul4944,0.9732100526898728,2734.531907715001
mul3344,0.969236938976036,2702.918957925601
mul3443,0.9615244507559354,2702.918957925601
mul4344,0.9587911148247128,2690.956150664401
mul3444,0.9511845070140909,2690.956150664401
mul4444,0.932141379692116,2679.016233600001
mul4414,0.9283146981409456,2747.032324920001
mul1444,0.8722447141840658,2747.032324920001
mul9999,0.999059274134154,2904.453409176001
mul9994,0.9980006279102148,2847.2504955030013
mul4994,0.9961474244991952,2790.609995016001
mul9949,0.9951263905425808,2847.2504955030013
mul4943,0.9933463746099892,2746.5897323232007
mul4944,0.992455932883796,2734.531907715001
mul4844,0.9899279911877714,2751.5033025480006
mul3843,0.9794462364032648,2775.7375047648
mul4424,0.9779942524058955,2737.013906880001
mul4444,0.972740378936498,2679.016233600001
mul4344,0.964204949753716,2690.956150664401
mul4343,0.9560827104105016,2702.918957925601
mul4144,0.9229995077101694,2747.032324920001
mul4141,0.9119087112477792,2815.9001877600003
mul9999,0.9968230002511378,2904.453409176001
mul2934,0.9962440202459628,2805.343941067201
mul2844,0.9951066309923104,2810.2559893920006
mul4994,0.9940647399867192,2790.609995016001
mul4934,0.9925974825322192,2746.5897323232007
mul4944,0.9899874973099289,2734.531907715001
mul3834,0.9819838925766332,2775.7375047648
mul2434,0.965542441756563,2749.0962159864007
mul4244,0.9638160243841016,2737.013906880001
mul4434,0.9611438427833208,2690.956150664401
mul4444,0.9576383740493828,2679.016233600001
mul4343,0.952481296071118,2702.918957925601
mul3333,0.9379167127023608,2726.9132430384
mul1144,0.922050976034651,2815.9001877600003
mul9999,0.9938216746911112,2904.453409176001
mul4999,0.991763363311609,2847.2504955030013
mul4994,0.9894622752490786,2790.609995016001
mul3943,0.9842727698560614,2758.6704471282005
mul3944,0.983931961512334,2746.5897323232007
mul4944,0.9786551165890084,2734.531907715001
mul4844,0.9736123483744166,2751.5033025480006
mul4444,0.9437131397044056,2679.016233600001
mul3444,0.9406412288613564,2690.956150664401
mul4494,0.9334626846834948,2734.531907715001
mul4343,0.8974149640867879,2702.918957925601
mul4344,0.894376690465564,2690.956150664401
mul3344,0.885553577288629,2702.918957925601
mul3233,0.8664952721430289,2773.3295047896004
mul9999,0.99939739019738,2904.453409176001
mul9994,0.998692576910333,2847.2504955030013
mul9949,0.9968726694481964,2847.2504955030013
mul9943,0.9968656617258982,2802.785727168001
mul9944,0.9962904908239234,2790.609995016001
mul4944,0.993400175263531,2734.531907715001
mul4934,0.9924676848552464,2746.5897323232007
mul9444,0.9874325533478826,2734.531907715001
mul4444,0.983919122934962,2679.016233600001
mul4434,0.9829703327984178,2690.956150664401
mul4344,0.9803538795806642,2690.956150664401
mul1444,0.9664859335913262,2747.032324920001
mul4244,0.9656734984513072,2737.013906880001
mul3244,0.9505337738491776,2749.0962159864007
mul9999,0.9963590427354246,2904.453409176001
mul9994,0.9950035166716478,2847.2504955030013
mul3994,0.9926225628242656,2802.785727168001
mul3944,0.9882216772780784,2746.5897323232007
mul3844,0.9853597350596904,2763.6089585580003
mul4943,0.9748249277849668,2746.5897323232007
mul4944,0.9686752696361652,2734.531907715001
mul3344,0.958355522641774,2702.918957925601
mul3343,0.9574372751614316,2714.9046553836006
mul4344,0.9466671895721078,2690.956150664401
mul9444,0.9303237314279184,2734.531907715001
mul4444,0.918392907536417,2679.016233600001
mul4144,0.8980279545272539,2747.032324920001
mul1444,0.8514275337893003,2747.032324920001
mul9999,0.9948977037590832,2904.453409176001
mul9994,0.991977444952034,2847.2504955030013
mul3943,0.9867538554601332,2758.6704471282005
mul3944,0.9818380479187488,2746.5897323232007
mul3844,0.9764174495315034,2763.6089585580003
mul3344,0.9720420943760903,2702.918957925601
mul4343,0.9661381701873144,2702.918957925601
mul4344,0.9638692320265924,2690.956150664401
mul4494,0.9514160549000912,2734.531907715001
mul3443,0.950985871827948,2702.918957925601
mul3444,0.940829740893531,2690.956150664401
mul4444,0.9296469071294023,2679.016233600001
mul4144,0.9057094941784914,2747.032324920001
mul1442,0.881986661058635,2805.7512939840008
mul9999,0.9994231889830496,2904.453409176001
mul9994,0.9979062779458856,2847.2504955030013
mul9949,0.9971727048153708,2847.2504955030013
mul2934,0.99551310158552,2805.343941067201
mul4994,0.9948999596351148,2790.609995016001
mul4943,0.9922057614828996,2746.5897323232007
mul4944,0.9920247092331852,2734.531907715001
mul3934,0.9878784956285586,2758.6704471282005
mul4244,0.9861098486075616,2737.013906880001
mul4449,0.983597008162938,2734.531907715001
mul4444,0.9802198165356624,2679.016233600001
mul3444,0.9768331409439044,2690.956150664401
mul3434,0.971884247123786,2702.918957925601
mul4144,0.9693236879060212,2747.032324920001
mul9999,0.9987922231277816,2904.453409176001
mul9994,0.9982004368399502,2847.2504955030013
mul4993,0.9961758571837336,2802.785727168001
mul4994,0.9951652413417889,2790.609995016001
mul9944,0.993620303085052,2790.609995016001
mul3944,0.9920511820796584,2746.5897323232007
mul4944,0.988299199797357,2734.531907715001
mul9494,0.9834913926423454,2790.609995016001
mul4494,0.9809800277605942,2734.531907715001
mul4443,0.9780850383109692,2690.956150664401
mul4444,0.9748068089839068,2679.016233600001
mul4342,0.9671881080973784,2749.0962159864007
mul4144,0.960068769978234,2747.032324920001
mul1344,0.93942740574913,2759.1244938180007
mul9993,0.999131397490734,2859.544135198801
mul3949,0.998403433880618,2802.785727168001
mul9943,0.9982348907392632,2802.785727168001
mul4943,0.9972712125676406,2746.5897323232007
mul3944,0.9971571725570444,2746.5897323232007
mul4944,0.9950524694850268,2734.531907715001
mul4934,0.9947812675768516,2746.5897323232007
mul4244,0.9916785159193916,2737.013906880001
mul4344,0.9880945202163516,2690.956150664401
mul3344,0.9839186538642336,2702.918957925601
mul4333,0.980701620570463,2714.9046553836006
mul4443,0.96341261865297,2690.956150664401
mul4444,0.9484918012387212,2679.016233600001
mul1444,0.9431869343233492,2747.032324920001
mul9993,0.9994171064902184,2859.544135198801
mul9994,0.9993444260900674,2847.2504955030013
mul9944,0.9984023184246807,2790.609995016001
mul3994,0.9977383905139896,2802.785727168001
mul4944,0.9961188986795586,2734.531907715001
mul9344,0.995304034170654,2746.5897323232007
mul4393,0.9942575755251588,2758.6704471282005
mul4344,0.9935521997790272,2690.956150664401
mul3444,0.9927159731861545,2690.956150664401
mul4444,0.9914022990078516,2679.016233600001
mul3334,0.9907938317579542,2714.9046553836006
mul4144,0.987525375316206,2747.032324920001
mul2444,0.9834946464927712,2737.013906880001
mul2414,0.9805109627812,2805.7512939840008
mul9993,0.9976491270325824,2859.544135198801
mul9933,0.996369169235262,2814.9843495168006
mul4943,0.9949434624299732,2746.5897323232007
mul4933,0.9943191771704374,2758.6704471282005
mul4944,0.9912222586295484,2734.531907715001
mul3944,0.989997174755692,2746.5897323232007
mul3943,0.9883272137717952,2758.6704471282005
mul4443,0.9730704531601244,2690.956150664401
mul3443,0.9660530706421724,2702.918957925601
mul4444,0.9606630705303928,2679.016233600001
mul4344,0.9580021037318536,2690.956150664401
mul3344,0.951020202715586,2702.918957925601
mul4144,0.8469031618981574,2747.032324920001
mul4141,0.8122791083750782,2815.9001877600003
mul9999,0.9972655362803876,2904.453409176001
mul3994,0.9964948355403384,2802.785727168001
mul3944,0.995244455762084,2746.5897323232007
mul4993,0.9947200300841528,2802.785727168001
mul3844,0.9930320352957648,2763.6089585580003
mul4943,0.9902504187561366,2746.5897323232007
mul4944,0.9875776043399588,2734.531907715001
mul4393,0.9788657155182198,2758.6704471282005
mul4394,0.9783364654256193,2746.5897323232007
mul4344,0.9729136698711632,2690.956150664401
mul3444,0.954058150192702,2690.956150664401
mul4444,0.940704801870506,2679.016233600001
mul4144,0.8576283477406459,2747.032324920001
mul1144,0.8411408149322855,2815.9001877600003
mul9999,0.9990465942352662,2904.453409176001
mul9994,0.9967192469933654,2847.2504955030013
mul9949,0.995037107681867,2847.2504955030013
mul2943,0.9936022072146938,2805.343941067201
mul2944,0.9912349369911672,2793.143724417001
mul4949,0.9908976648603972,2790.609995016001
mul4944,0.9866726191562925,2734.531907715001
mul3833,0.9757999091984936,2787.8889411684
mul4244,0.9753401398907432,2737.013906880001
mul2444,0.9697546638080918,2737.013906880001
mul4443,0.9618500358132837,2690.956150664401
mul4444,0.9600377878612724,2679.016233600001
mul3343,0.9494918927066088,2714.9046553836006
mul4144,0.9335484321363288,2747.032324920001
mul9999,0.997657749343572,2904.453409176001
mul9994,0.9958925127149774,2847.2504955030013
mul3943,0.9913564838677814,2758.6704471282005
mul3944,0.9872943679567868,2746.5897323232007
mul3844,0.9809046340585076,2763.6089585580003
mul9944,0.9768749525534814,2790.609995016001
mul3344,0.9709622046307632,2702.918957925601
mul4394,0.967771039145847,2746.5897323232007
mul4944,0.9560924630645228,2734.531907715001
mul3444,0.9446662946412324,2690.956150664401
mul4443,0.9208360744330206,2690.956150664401
mul4444,0.9107277018409466,2679.016233600001
mul4144,0.8738081855190898,2747.032324920001
mul1444,0.8268655866587592,2747.032324920001
mul9999,0.9951801430353868,2904.453409176001
mul3994,0.994163590803946,2802.785727168001
mul4994,0.9903994994326122,2790.609995016001
mul3944,0.9866401184460531,2746.5897323232007
mul4944,0.9829879158665464,2734.531907715001
mul4934,0.9819912245656274,2746.5897323232007
mul1944,0.9720556361200484,2803.247220634201
mul4244,0.9513180217846712,2737.013906880001
mul4394,0.9382129545787652,2746.5897323232007
mul3444,0.9315320900182502,2690.956150664401
mul4443,0.9200343727203294,2690.956150664401
mul4444,0.9192814684869738,2679.016233600001
mul4144,0.8000474730833689,2747.032324920001
mul4184,0.7924890726343732,2820.4251138360005
mul9999,0.998296778672433,2904.453409176001
mul9994,0.9966096748784724,2847.2504955030013
mul3994,0.995151840259351,2802.785727168001
mul3934,0.9920890589044524,2758.6704471282005
mul4934,0.9885014097062848,2746.5897323232007
mul3944,0.9864962509539223,2746.5897323232007
mul4944,0.981597225891288,2734.531907715001
mul3434,0.9730532198910552,2702.918957925601
mul4434,0.9694688230291548,2690.956150664401
mul4444,0.9593258107975589,2679.016233600001
mul4244,0.9559361024301484,2737.013906880001
mul4414,0.9491123113961176,2747.032324920001
mul4144,0.9403558750594816,2747.032324920001
mul4232,0.9274098460070151,2807.8051777884007
mul9999,0.9976563215382392,2904.453409176001
mul4999,0.9966917639204376,2847.2504955030013
mul4994,0.9956019058310212,2790.609995016001
mul4924,0.9949848557294498,2793.143724417001
mul3944,0.9933326414204288,2746.5897323232007
mul4944,0.9923183347547616,2734.531907715001
mul4844,0.9879738821137342,2751.5033025480006
mul3449,0.9654784331688993,2746.5897323232007
mul3434,0.9631568931210072,2702.918957925601
